#{"t_start": 1708424537.4409866, "env_id": "None"}
r,l,t
0.0,201,172.59553
0.0,201,172.76479
0.0,201,172.922075
0.0,201,173.096323
0.0,201,173.263649
0.0,201,173.422557
0.0,201,173.594165
0.0,201,173.753139
0.0,201,173.917276
0.0,201,174.080935
0.0,201,174.259336
0.0,201,174.441863
0.0,201,174.631143
0.0,201,174.805722
0.0,201,174.962047
0.0,201,175.140177
0.0,201,175.299497
0.0,201,175.465722
0.0,201,175.631296
0.0,201,175.785633
0.0,201,175.975252
0.0,201,176.130484
0.0,201,176.339578
0.0,201,176.521127
0.0,201,176.700462
0.0,201,176.864032
0.0,201,177.036853
0.0,201,177.224344
0.0,201,177.398367
0.0,201,177.559902
0.0,201,177.734928
0.0,201,177.903579
0.0,201,178.072654
0.0,201,178.260548
0.0,201,178.439627
0.0,201,178.599599
0.0,201,178.783964
0.0,201,178.964454
0.0,201,179.13236
0.0,201,179.298393
0.0,201,179.464803
0.0,201,179.636242
0.0,201,179.801046
0.0,201,179.977097
0.0,201,180.146039
0.0,201,180.328253
100.0,1,180.32989
0.0,201,180.492934
0.0,201,180.670975
0.0,201,180.837955
0.0,201,181.014811
0.0,201,181.1988
0.0,201,181.36965
0.0,201,181.525716
0.0,201,181.688284
0.0,201,181.84235
0.0,201,182.005114
0.0,201,182.170248
100.0,1,182.171381
0.0,201,182.34967
0.0,201,182.519313
0.0,201,182.681287
0.0,201,182.847875
0.0,201,183.011008
0.0,201,183.187598
0.0,201,183.368083
0.0,201,183.535838
0.0,201,183.703803
0.0,201,183.861804
0.0,201,184.029035
0.0,201,184.195009
0.0,201,184.363576
100.0,3,184.366851
0.0,201,184.562337
0.0,201,184.74003
0.0,201,184.907965
0.0,201,185.066742
0.0,201,185.242111
0.0,201,185.428347
0.0,201,185.593839
0.0,201,185.759418
0.0,201,185.935683
0.0,201,186.099831
0.0,201,186.269525
0.0,201,186.438583
0.0,201,186.62098
0.0,201,186.783159
0.0,201,186.93997
0.0,201,187.112427
0.0,201,187.273209
0.0,201,187.443294
0.0,201,187.627553
0.0,201,187.789005
0.0,201,187.946049
0.0,201,188.108086
0.0,201,188.292799
0.0,201,188.454349
0.0,201,188.637103
0.0,201,188.808015
0.0,201,188.973815
0.0,201,189.127538
0.0,201,189.308507
0.0,201,189.477833
0.0,201,189.627776
0.0,201,189.813214
0.0,201,189.991651
0.0,201,190.154222
0.0,201,190.324404
0.0,201,190.489089
0.0,201,190.675085
0.0,201,190.837895
0.0,201,190.98982
0.0,201,191.14859
0.0,201,191.299706
0.0,201,191.463236
0.0,201,191.636438
0.0,201,191.803059
0.0,201,191.987148
0.0,201,192.151518
0.0,201,192.324344
0.0,201,192.495633
0.0,201,192.665921
0.0,201,192.840451
0.0,201,193.019264
0.0,201,193.192172
0.0,201,193.360511
0.0,201,193.525055
0.0,201,193.685435
100.0,1,193.686514
0.0,201,193.852587
0.0,201,194.01228
0.0,201,194.197813
0.0,201,194.36405
0.0,201,194.546009
0.0,201,194.708248
0.0,201,194.889159
0.0,201,195.07476
0.0,201,195.246374
0.0,201,195.419605
0.0,201,195.577467
100.0,7,195.584837
0.0,201,195.755781
0.0,201,195.908491
0.0,201,196.077837
0.0,201,196.282293
0.0,201,196.453204
0.0,201,196.625361
0.0,201,196.788176
0.0,201,196.96584
0.0,201,197.146312
0.0,201,197.319774
0.0,201,197.501129
0.0,201,197.664872
0.0,201,197.833579
0.0,201,198.001975
0.0,201,198.17222
0.0,201,198.337392
0.0,201,198.52999
0.0,201,198.695092
0.0,201,198.873541
100.0,1,198.874662
0.0,201,199.047099
0.0,201,199.224806
0.0,201,199.393605
0.0,201,199.563744
0.0,201,199.723665
0.0,201,199.888239
0.0,201,200.05021
0.0,201,200.216447
0.0,201,200.375736
0.0,201,200.540188
0.0,201,200.732803
0.0,201,200.897701
0.0,201,201.069133
0.0,201,201.239183
0.0,201,201.426639
0.0,201,201.602289
0.0,201,201.780149
0.0,201,201.953945
0.0,201,202.121444
0.0,201,202.282151
0.0,201,202.437096
0.0,201,202.619916
0.0,201,202.805526
0.0,201,202.980329
0.0,201,203.155314
0.0,201,203.332114
0.0,201,203.509035
0.0,201,203.674492
0.0,201,203.844234
0.0,201,204.00523
0.0,201,204.172691
0.0,201,204.331135
0.0,201,204.498803
0.0,201,204.654999
0.0,201,204.829498
0.0,201,205.011775
0.0,201,205.203495
0.0,201,205.362851
0.0,201,205.533822
0.0,201,205.720823
0.0,201,205.88224
0.0,201,206.051296
0.0,201,206.212848
0.0,201,206.39642
0.0,201,206.572241
0.0,201,206.738646
0.0,201,206.901322
0.0,201,207.050123
0.0,201,207.270702
0.0,201,207.433806
0.0,201,207.612855
0.0,201,207.780003
100.0,3,207.789449
0.0,201,207.951787
0.0,201,208.111686
0.0,201,208.275944
0.0,201,208.449943
0.0,201,208.627628
0.0,201,208.788313
0.0,201,208.968121
0.0,201,209.144945
0.0,201,209.33201
0.0,201,209.524831
0.0,201,209.70018
0.0,201,209.881707
0.0,201,210.070512
0.0,201,210.242274
0.0,201,210.419743
0.0,201,210.584967
0.0,201,210.75763
0.0,201,210.932281
0.0,201,211.090858
0.0,201,211.260871
0.0,201,211.438051
0.0,201,211.631085
0.0,201,211.807474
0.0,201,211.979047
0.0,201,212.144378
100.0,1,212.145477
0.0,201,212.312962
0.0,201,212.495437
0.0,201,212.662507
0.0,201,212.837553
0.0,201,213.016512
0.0,201,213.178451
100.0,3,213.180243
0.0,201,213.358627
0.0,201,213.540474
0.0,201,213.710073
0.0,201,213.891142
0.0,201,214.05988
0.0,201,214.225805
0.0,201,214.415703
0.0,201,214.574859
0.0,201,214.757133
0.0,201,214.926059
0.0,201,215.099943
0.0,201,215.271893
0.0,201,215.449399
0.0,201,215.63011
0.0,201,215.790609
0.0,201,215.981152
0.0,201,216.160485
0.0,201,216.326658
0.0,201,216.500266
0.0,201,216.670701
0.0,201,216.834467
100.0,1,216.836143
0.0,201,217.003695
0.0,201,217.177352
0.0,201,217.341908
0.0,201,217.51954
0.0,201,217.693537
0.0,201,217.852785
0.0,201,218.035429
0.0,201,218.232137
0.0,201,218.408701
0.0,201,218.576631
0.0,201,218.773844
0.0,201,218.948674
0.0,201,219.112224
0.0,201,219.284345
0.0,201,219.453262
0.0,201,219.624742
0.0,201,219.796047
0.0,201,219.971976
0.0,201,220.137617
0.0,201,220.32984
100.0,1,220.331301
0.0,201,220.508734
0.0,201,220.671392
0.0,201,220.83567
0.0,201,221.016956
0.0,201,221.177999
0.0,201,221.356302
0.0,201,221.521812
0.0,201,221.699079
0.0,201,221.861341
0.0,201,222.024127
0.0,201,222.190991
0.0,201,222.364346
0.0,201,222.546458
0.0,201,222.72276
0.0,201,222.896335
0.0,201,223.085074
0.0,201,223.24513
0.0,201,223.423583
0.0,201,223.599375
0.0,201,223.775499
0.0,201,223.950128
0.0,201,224.120872
0.0,201,224.286447
0.0,201,224.454562
0.0,201,224.635509
0.0,201,224.817976
0.0,201,225.000779
100.0,5,225.00493
0.0,201,225.170638
0.0,201,225.336587
0.0,201,225.510539
0.0,201,225.67589
0.0,201,225.842541
0.0,201,226.017049
0.0,201,226.181335
0.0,201,226.364211
0.0,201,226.541499
0.0,201,226.704522
0.0,201,226.898622
0.0,201,227.069412
0.0,201,227.26376
0.0,201,227.430325
0.0,201,227.607941
0.0,201,227.774787
0.0,201,227.936803
0.0,201,228.107032
0.0,201,228.278946
0.0,201,228.449008
0.0,201,228.613018
0.0,201,228.779814
100.0,3,228.781807
0.0,201,228.956894
0.0,201,229.150768
0.0,201,229.338005
0.0,201,229.509207
0.0,201,229.684031
0.0,201,229.868033
0.0,201,230.029145
0.0,201,230.206193
0.0,201,230.377078
0.0,201,230.5505
0.0,201,230.736097
0.0,201,230.915536
0.0,201,231.091621
0.0,201,231.270805
0.0,201,231.441088
0.0,201,231.61482
0.0,201,231.79301
0.0,201,231.970217
100.0,3,231.973664
0.0,201,232.149757
0.0,201,232.320511
0.0,201,232.487076
0.0,201,232.659512
0.0,201,232.840952
0.0,201,233.021084
0.0,201,233.183531
0.0,201,233.371721
100.0,5,233.376452
0.0,201,233.5583
0.0,201,233.726219
0.0,201,233.900743
0.0,201,234.08706
0.0,201,234.2596
0.0,201,234.432797
0.0,201,234.604584
0.0,201,234.774207
0.0,201,234.939831
100.0,1,234.94086
0.0,201,235.110993
0.0,201,235.285936
0.0,201,235.464489
0.0,201,235.653714
0.0,201,235.82531
0.0,201,236.013265
0.0,201,236.194799
0.0,201,236.367719
0.0,201,236.548395
0.0,201,236.724725
0.0,201,236.897435
0.0,201,237.069958
0.0,201,237.248318
0.0,201,237.418882
0.0,201,237.588319
0.0,201,237.769907
0.0,201,237.945862
0.0,201,238.126015
0.0,201,238.293121
0.0,201,238.45487
0.0,201,238.643247
0.0,201,238.822815
100.0,1,238.823833
0.0,201,238.99688
0.0,201,239.171636
0.0,201,239.357725
0.0,201,239.533216
0.0,201,239.703496
0.0,201,239.89589
0.0,201,240.078186
0.0,201,240.257542
0.0,201,240.427138
0.0,201,240.60154
0.0,201,240.77465
0.0,201,240.944182
0.0,201,241.118097
100.0,1,241.12096
0.0,201,241.289217
0.0,201,241.449893
0.0,201,241.628454
0.0,201,241.799683
0.0,201,241.977557
0.0,201,242.168759
0.0,201,242.354147
0.0,201,242.527402
0.0,201,242.694402
0.0,201,242.865272
0.0,201,243.024037
0.0,201,243.206785
0.0,201,243.375534
0.0,201,243.539793
0.0,201,243.73045
0.0,201,243.891989
0.0,201,244.056848
0.0,201,244.230644
0.0,201,244.43112
0.0,201,244.602042
0.0,201,244.795182
0.0,201,244.9718
0.0,201,245.14896
0.0,201,245.328908
0.0,201,245.51112
0.0,201,245.682851
0.0,201,245.851278
0.0,201,246.030544
0.0,201,246.20986
0.0,201,246.384361
0.0,201,246.577253
0.0,201,246.745711
0.0,201,246.916359
0.0,201,247.087008
0.0,201,247.255039
0.0,201,247.423603
100.0,1,247.424807
0.0,201,247.588229
0.0,201,247.758317
0.0,201,247.924983
0.0,201,248.107198
0.0,201,248.275924
0.0,201,248.455452
0.0,201,248.654027
0.0,201,248.836656
0.0,201,249.018589
0.0,201,249.199289
0.0,201,249.373041
0.0,201,249.545024
0.0,201,249.719715
0.0,201,249.890081
0.0,201,250.060449
0.0,201,250.242087
0.0,201,250.414384
0.0,201,250.602858
0.0,201,250.777599
0.0,201,250.969309
0.0,201,251.173745
0.0,201,251.340771
0.0,201,251.514035
0.0,201,251.697692
0.0,201,251.864676
0.0,201,252.029593
0.0,201,252.195051
0.0,201,252.371305
0.0,201,252.5531
0.0,201,252.721048
0.0,201,252.903373
0.0,201,253.099398
0.0,201,253.273428
0.0,201,253.440416
0.0,201,253.644228
0.0,201,253.823475
0.0,201,253.990828
0.0,201,254.166626
0.0,201,254.339909
0.0,201,254.505457
0.0,201,254.67701
0.0,201,254.853288
0.0,201,255.036532
0.0,201,255.210973
0.0,201,255.391586
0.0,201,255.579031
0.0,201,255.745415
0.0,201,255.912563
0.0,201,256.076952
0.0,201,256.252757
0.0,201,256.420132
0.0,201,256.581344
0.0,201,256.767721
0.0,201,256.934239
0.0,201,257.110116
0.0,201,257.273979
0.0,201,257.464573
0.0,201,257.656058
0.0,201,257.844103
0.0,201,258.006507
0.0,201,258.181063
0.0,201,258.360578
0.0,201,258.536603
0.0,201,258.72344
0.0,201,258.900349
0.0,201,259.066428
0.0,201,259.238864
0.0,201,259.417142
0.0,201,259.617397
0.0,201,259.802224
0.0,201,259.977033
0.0,201,260.150292
100.0,2,260.152881
0.0,201,260.348383
0.0,201,260.515528
0.0,201,260.705103
0.0,201,261.011199
0.0,201,261.186431
0.0,201,261.357941
0.0,201,261.535245
0.0,201,261.711775
0.0,201,261.907213
0.0,201,262.082237
0.0,201,262.260092
0.0,201,262.449476
0.0,201,262.620925
0.0,201,262.806998
0.0,201,262.988006
0.0,201,263.16104
0.0,201,263.323764
0.0,201,263.502837
0.0,201,263.684313
100.0,5,263.688414
0.0,201,263.865165
0.0,201,264.05921
0.0,201,264.241694
0.0,201,264.409005
100.0,1,264.412877
0.0,201,264.58228
0.0,201,264.756604
0.0,201,264.932926
0.0,201,265.107626
0.0,201,265.283006
100.0,1,265.284692
0.0,201,265.459363
0.0,201,265.653531
0.0,201,265.826869
0.0,201,266.01003
0.0,201,266.203333
0.0,201,266.382408
0.0,201,266.548991
0.0,201,266.72962
0.0,201,266.924487
0.0,201,267.115603
0.0,201,267.332826
0.0,201,267.507958
100.0,2,267.512487
0.0,201,267.820788
0.0,201,268.107093
0.0,201,268.46277
0.0,201,268.777462
0.0,201,269.209472
0.0,201,269.390193
0.0,201,269.628745
0.0,201,269.874178
0.0,201,270.111996
0.0,201,270.323078
0.0,201,270.607668
0.0,201,270.804054
0.0,201,271.048546
0.0,201,271.3002
0.0,201,271.533518
0.0,201,271.775474
0.0,201,272.035174
0.0,201,272.282508
0.0,201,272.514162
0.0,201,272.701496
0.0,201,272.892416
0.0,201,273.08954
0.0,201,273.273064
0.0,201,273.452504
0.0,201,273.636233
0.0,201,273.818274
0.0,201,273.99047
0.0,201,274.157577
0.0,201,274.32824
0.0,201,274.512451
0.0,201,274.683928
0.0,201,274.861939
100.0,2,274.86371
0.0,201,275.04728
0.0,201,275.226759
0.0,201,275.398442
0.0,201,275.566058
0.0,201,275.748258
0.0,201,275.914704
0.0,201,276.099883
0.0,201,276.294669
0.0,201,276.472443
0.0,201,276.659307
0.0,201,276.842871
0.0,201,277.014945
100.0,5,277.018948
0.0,201,277.220037
0.0,201,277.393042
0.0,201,277.601743
0.0,201,277.783947
0.0,201,277.949794
100.0,5,277.955369
0.0,201,278.141332
0.0,201,278.31852
0.0,201,278.501358
0.0,201,278.682597
0.0,201,278.871186
0.0,201,279.046497
0.0,201,279.233682
0.0,201,279.438717
0.0,201,279.615271
100.0,3,279.619589
0.0,201,279.79601
0.0,201,279.963014
0.0,201,280.127973
0.0,201,280.295677
0.0,201,280.473791
0.0,201,280.654936
0.0,201,280.820901
0.0,201,281.003064
0.0,201,281.189235
100.0,1,281.190946
0.0,201,281.375203
0.0,201,281.585553
0.0,201,281.745118
0.0,201,281.919443
0.0,201,282.129468
0.0,201,282.308154
0.0,201,282.481859
0.0,201,282.672324
100.0,8,282.679016
0.0,201,282.865366
0.0,201,283.06079
0.0,201,283.229795
0.0,201,283.403738
100.0,3,283.407647
100.0,1,283.408363
0.0,201,283.607677
0.0,201,283.800196
0.0,201,283.985746
0.0,201,284.162243
0.0,201,284.335974
0.0,201,284.505396
0.0,201,284.694181
0.0,201,284.864568
0.0,201,285.043092
0.0,201,285.225581
0.0,201,285.3952
0.0,201,285.573396
0.0,201,285.771919
0.0,201,286.005766
0.0,201,286.194327
0.0,201,286.365375
0.0,201,286.537738
0.0,201,286.727027
0.0,201,286.915916
0.0,201,287.090011
0.0,201,287.259994
100.0,4,287.263931
0.0,201,287.436966
0.0,201,287.611332
0.0,201,287.796986
0.0,201,287.991777
0.0,201,288.184569
0.0,201,288.362781
0.0,201,288.545256
0.0,201,288.71507
0.0,201,288.896083
0.0,201,289.071816
0.0,201,289.243445
0.0,201,289.429944
0.0,201,289.601082
0.0,201,289.782428
0.0,201,289.9696
0.0,201,290.148869
0.0,201,290.356468
100.0,1,290.357663
0.0,201,290.531689
0.0,201,290.705944
0.0,201,290.893944
0.0,201,291.0952
0.0,201,291.264562
0.0,201,291.433547
0.0,201,291.614558
100.0,1,291.615592
0.0,201,291.801381
0.0,201,291.988146
0.0,201,292.164399
0.0,201,292.335504
0.0,201,292.540097
0.0,201,292.714424
0.0,201,292.894887
0.0,201,293.073125
0.0,201,293.254419
0.0,201,293.448445
0.0,201,293.631997
0.0,201,293.805824
0.0,201,293.987929
0.0,201,294.173444
0.0,201,294.342838
0.0,201,294.537644
0.0,201,294.745526
0.0,201,294.93087
0.0,201,295.111296
0.0,201,295.287915
0.0,201,295.464678
0.0,201,295.650665
0.0,201,295.828756
0.0,201,296.007035
0.0,201,296.190019
0.0,201,296.384774
0.0,201,296.579831
0.0,201,296.764116
0.0,201,296.944893
0.0,201,297.130737
100.0,1,297.131854
0.0,201,297.310984
0.0,201,297.488654
0.0,201,297.669592
0.0,201,297.839279
0.0,201,298.031967
0.0,201,298.2171
0.0,201,298.392607
0.0,201,298.568807
0.0,201,298.763128
0.0,201,298.948562
0.0,201,299.148125
0.0,201,299.314903
0.0,201,299.491687
0.0,201,299.672477
0.0,201,299.853745
0.0,201,300.034418
0.0,201,300.238488
100.0,2,300.24186
0.0,201,300.432164
0.0,201,300.62799
0.0,201,300.794746
0.0,201,300.982678
0.0,201,301.179264
0.0,201,301.374004
0.0,201,301.562656
100.0,2,301.567335
0.0,201,301.755889
0.0,201,301.924063
0.0,201,302.118974
0.0,201,302.306651
0.0,201,302.492468
0.0,201,302.676237
0.0,201,302.845654
0.0,201,303.02279
0.0,201,303.193794
0.0,201,303.394194
100.0,1,303.398328
0.0,201,303.589302
0.0,201,303.770887
0.0,201,303.95415
0.0,201,304.130985
0.0,201,304.334075
0.0,201,304.508377
0.0,201,304.696556
0.0,201,304.891296
100.0,1,304.892686
0.0,201,305.067954
0.0,201,305.240972
0.0,201,305.41356
0.0,201,305.61907
0.0,201,305.786248
0.0,201,305.967816
0.0,201,306.153459
0.0,201,306.347826
0.0,201,306.528481
0.0,201,306.717092
0.0,201,306.896281
0.0,201,307.082887
0.0,201,307.277614
0.0,201,307.469765
0.0,201,307.649369
100.0,7,307.656336
0.0,201,307.851778
0.0,201,308.021821
0.0,201,308.203071
0.0,201,308.392461
0.0,201,308.575753
0.0,201,308.752697
0.0,201,308.940817
0.0,201,309.113476
0.0,201,309.293936
0.0,201,309.491138
0.0,201,309.684145
0.0,201,309.884036
0.0,201,310.098208
0.0,201,310.284956
0.0,201,310.470436
0.0,201,310.649348
100.0,7,310.655784
0.0,201,310.832678
0.0,201,311.01508
0.0,201,311.188655
0.0,201,311.372131
0.0,201,311.556266
0.0,201,311.747162
0.0,201,311.928442
0.0,201,312.151447
100.0,4,312.155807
0.0,201,312.327363
0.0,201,312.517178
0.0,201,312.696412
0.0,201,312.857826
0.0,201,313.035769
0.0,201,313.226498
0.0,201,313.407483
0.0,201,313.576492
0.0,201,313.762497
0.0,201,313.943029
0.0,201,314.12484
0.0,201,314.323258
0.0,201,314.509758
0.0,201,314.695262
0.0,201,314.886405
0.0,201,315.074232
0.0,201,315.242686
0.0,201,315.430052
0.0,201,315.621912
0.0,201,315.804766
0.0,201,315.971904
0.0,201,316.16383
0.0,201,316.361666
0.0,201,316.593014
0.0,201,316.773511
0.0,201,316.970038
0.0,201,317.153019
0.0,201,317.32977
0.0,201,317.503318
0.0,201,317.695216
0.0,201,317.874939
0.0,201,318.060659
0.0,201,318.237961
0.0,201,318.43603
100.0,2,318.437615
0.0,201,318.642818
0.0,201,318.866801
0.0,201,319.050265
0.0,201,319.230168
0.0,201,319.411829
0.0,201,319.585823
0.0,201,319.778809
0.0,201,319.952403
100.0,1,319.953514
100.0,2,319.957384
0.0,201,320.135153
0.0,201,320.322042
0.0,201,320.502748
0.0,201,320.684358
0.0,201,320.905691
0.0,201,321.14241
0.0,201,321.370601
0.0,201,321.60132
0.0,201,321.823925
0.0,201,322.297346
0.0,201,322.840857
0.0,201,323.368212
0.0,201,323.788628
0.0,201,324.081431
0.0,201,324.325438
0.0,201,324.568882
100.0,5,324.574777
0.0,201,324.777088
0.0,201,324.993304
0.0,201,325.193922
0.0,201,325.439148
0.0,201,325.636844
0.0,201,325.827607
0.0,201,326.026043
0.0,201,326.215138
0.0,201,326.409488
0.0,201,326.610344
0.0,201,326.813202
0.0,201,327.019667
100.0,5,327.025384
0.0,201,327.2771
0.0,201,327.502939
0.0,201,327.718415
0.0,201,327.915878
0.0,201,328.115417
0.0,201,328.317532
100.0,1,328.318605
0.0,201,328.501565
0.0,201,328.694998
0.0,201,328.877878
0.0,201,329.070685
100.0,5,329.075293
0.0,201,329.258127
0.0,201,329.460678
0.0,201,329.666341
0.0,201,329.847456
0.0,201,330.053385
0.0,201,330.227104
0.0,201,330.41286
0.0,201,330.592149
0.0,201,330.786621
0.0,201,330.971877
0.0,201,331.163794
0.0,201,331.349525
0.0,201,331.536587
0.0,201,331.713628
100.0,1,331.71498
0.0,201,331.914026
0.0,201,332.10194
0.0,201,332.278185
0.0,201,332.46196
0.0,201,332.650231
0.0,201,332.83474
0.0,201,333.020382
0.0,201,333.214585
0.0,201,333.461261
0.0,201,333.673135
0.0,201,333.862993
0.0,201,334.055213
0.0,201,334.243924
0.0,201,334.422918
0.0,201,334.612154
0.0,201,334.830783
0.0,201,335.021785
0.0,201,335.228773
0.0,201,335.426181
0.0,201,335.618015
0.0,201,335.804319
0.0,201,335.98035
0.0,201,336.194527
0.0,201,336.381099
0.0,201,336.57465
0.0,201,336.773352
0.0,201,336.952904
0.0,201,337.144678
100.0,1,337.145807
0.0,201,337.334146
0.0,201,337.531645
100.0,2,337.533228
0.0,201,337.726451
0.0,201,337.91098
0.0,201,338.10656
0.0,201,338.291246
0.0,201,338.508637
0.0,201,338.696684
0.0,201,338.879791
0.0,201,339.063863
0.0,201,339.247526
0.0,201,339.428492
0.0,201,339.635361
0.0,201,339.828458
0.0,201,340.009247
0.0,201,340.195501
0.0,201,340.37484
0.0,201,340.583811
0.0,201,340.820405
0.0,201,340.992962
0.0,201,341.189221
0.0,201,341.371172
0.0,201,341.577282
0.0,201,341.769624
0.0,201,341.959779
0.0,201,342.152083
0.0,201,342.353782
0.0,201,342.549807
0.0,201,342.751925
0.0,201,342.957844
0.0,201,343.15496
0.0,201,343.36016
0.0,201,343.561068
0.0,201,343.746973
0.0,201,343.937781
0.0,201,344.124139
0.0,201,344.318732
0.0,201,344.526295
0.0,201,344.720664
0.0,201,344.921585
0.0,201,345.133405
0.0,201,345.318196
0.0,201,345.508087
0.0,201,345.70248
0.0,201,345.885103
0.0,201,346.068123
0.0,201,346.262476
0.0,201,346.446864
0.0,201,346.626261
0.0,201,346.819085
0.0,201,347.015698
0.0,201,347.235559
0.0,201,347.427902
0.0,201,347.620818
0.0,201,347.813555
0.0,201,348.006636
0.0,201,348.173297
0.0,201,348.363785
0.0,201,348.564169
0.0,201,348.762108
0.0,201,348.943419
0.0,201,349.12381
0.0,201,349.346852
0.0,201,349.539218
0.0,201,349.747596
0.0,201,349.942719
0.0,201,350.1381
100.0,1,350.139084
0.0,201,350.317875
0.0,201,350.506864
0.0,201,350.730546
0.0,201,350.912767
0.0,201,351.103374
0.0,201,351.290597
0.0,201,351.500737
0.0,201,351.710486
0.0,201,351.910687
0.0,201,352.125116
0.0,201,352.32522
0.0,201,352.498725
0.0,201,352.694326
0.0,201,352.864491
0.0,201,353.055316
0.0,201,353.249486
0.0,201,353.430736
0.0,201,353.618582
0.0,201,353.825588
0.0,201,354.013591
0.0,201,354.22081
0.0,201,354.412099
0.0,201,354.60593
0.0,201,354.800483
0.0,201,354.989027
0.0,201,355.197824
0.0,201,355.411238
0.0,201,355.599963
0.0,201,355.776073
0.0,201,356.011472
0.0,201,356.19986
0.0,201,356.39042
0.0,201,356.571132
0.0,201,356.758926
0.0,201,356.940622
0.0,201,357.118563
0.0,201,357.308195
0.0,201,357.496973
0.0,201,357.684133
0.0,201,357.877438
0.0,201,358.072462
0.0,201,358.275116
